1.324445800781250071e+00;-2.062111816406249964e+00;8.660390624999999787e+00;1.160305343511450316e+00;-1.854961832061068794e+00;-7.328244274809160297e-01
1.331630859375000142e+00;-2.002236328124999964e+00;8.674760742187499929e+00;6.335877862595419296e-01;-1.832061068702290019e+00;-8.702290076335877922e-01
1.381926269531250195e+00;-2.081271972656250302e+00;8.751401367187501279e+00;3.816793893129771242e-01;-2.091603053435114656e+00;-7.633587786259542485e-01
1.403481445312500187e+00;-2.042951660156250071e+00;8.655600585937500924e+00;1.526717557251908441e-01;-2.030534351145038219e+00;-6.030534351145038219e-01
1.367556152343750053e+00;-2.054926757812500338e+00;8.576564941406250142e+00;1.755725190839694527e-01;-1.900763358778625900e+00;-6.946564885496183672e-01
1.384321289062500071e+00;-1.995051269531250115e+00;8.581354980468750782e+00;5.801526717557251578e-01;-1.900763358778625900e+00;-8.854961832061069016e-01
1.298100585937500107e+00;-2.093247070312500124e+00;8.602910156250000995e+00;9.236641221374045641e-01;-1.870229007633587681e+00;-6.412213740458014843e-01
1.293310546875000133e+00;-2.110012207031250142e+00;8.648415527343750853e+00;1.335877862595419741e+00;-1.816793893129770909e+00;-8.091603053435114656e-01
1.362766113281250080e+00;-2.083666992187500178e+00;8.653205566406249716e+00;1.633587786259542041e+00;-1.938931297709923562e+00;-1.038167938931297662e+00
1.302890625000000080e+00;-2.059716796875000089e+00;8.710686035156250284e+00;1.770992366412213803e+00;-1.870229007633587681e+00;-9.007633587786259000e-01
1.314865722656250124e+00;-2.050136718750000142e+00;8.737031250000001137e+00;1.961832061068702338e+00;-1.770992366412213803e+00;-8.625954198473282375e-01
1.348395996093750160e+00;-2.100432128906250195e+00;8.770561523437500284e+00;1.709923664122137366e+00;-1.847328244274809128e+00;-7.480916030534351391e-01
1.338815917968749991e+00;-2.114802246093750338e+00;8.816066894531250142e+00;1.541984732824427384e+00;-1.549618320610687050e+00;-7.175572519083969203e-01
1.334025878906250018e+00;-2.071691894531250355e+00;8.741821289062500000e+00;1.221374045801526753e+00;-1.801526717557251800e+00;-9.160305343511450094e-01
1.377136230468750000e+00;-2.098037109375000320e+00;8.684340820312501208e+00;6.335877862595419296e-01;-1.916030534351145009e+00;-7.022900763358778109e-01
1.393901367187500018e+00;-2.040556640625000195e+00;8.751401367187501279e+00;2.595419847328244156e-01;-1.870229007633587681e+00;-5.801526717557251578e-01
1.283730468750000187e+00;-2.062111816406249964e+00;8.703500976562500213e+00;-1.450381679389312894e-01;-2.091603053435114656e+00;-8.015267175572519109e-01
1.305285644531250178e+00;-2.167492675781250266e+00;8.677155761718751137e+00;-1.603053435114503711e-01;-1.755725190839694694e+00;-6.564885496183205937e-01
1.326840820312500169e+00;-2.126777343750000160e+00;8.638835449218751350e+00;3.206106870229007422e-01;-1.763358778625954137e+00;-5.648854961832061594e-01
1.314865722656250124e+00;-2.124382324218750284e+00;8.610095214843751066e+00;1.984732824427480891e-01;-1.992366412213740556e+00;-7.175572519083969203e-01
1.281335449218750089e+00;-2.107617187500000266e+00;8.564589843750001208e+00;6.488549618320610390e-01;-1.854961832061068794e+00;-7.099236641221373656e-01
1.362766113281250080e+00;-2.052531738281250018e+00;8.626860351562500639e+00;9.160305343511450094e-01;-1.870229007633587681e+00;-9.923664122137404453e-01
1.314865722656250124e+00;-2.129172363281250036e+00;8.593330078124999716e+00;1.427480916030534397e+00;-1.732824427480916141e+00;-8.167938931297710203e-01
1.355581054687500009e+00;-2.112407226562500018e+00;8.634045410156250711e+00;1.870229007633587681e+00;-1.900763358778625900e+00;-8.015267175572519109e-01
1.377136230468750000e+00;-2.076481933593750107e+00;8.703500976562500213e+00;1.961832061068702338e+00;-1.786259541984732913e+00;-8.702290076335877922e-01
1.331630859375000142e+00;-2.028581542968749929e+00;8.693920898437500711e+00;2.045801526717557106e+00;-1.793893129770992356e+00;-8.091603053435114656e-01
1.331630859375000142e+00;-2.040556640625000195e+00;8.679550781250000568e+00;1.877862595419847347e+00;-1.671755725190839703e+00;-1.053435114503816772e+00
1.312470703125000027e+00;-2.110012207031250142e+00;8.679550781250000568e+00;1.381679389312977069e+00;-1.732824427480916141e+00;-1.106870229007633544e+00
1.250200195312500151e+00;-2.078876953124999982e+00;8.677155761718751137e+00;6.717557251908397031e-01;-1.755725190839694694e+00;-7.175572519083969203e-01
1.350791015625000036e+00;-2.062111816406249964e+00;8.701105957031250782e+00;3.053435114503816883e-01;-2.022900763358778775e+00;-5.877862595419847125e-01
1.369951171875000151e+00;-2.078876953124999982e+00;8.669970703125001066e+00;5.343511450381679267e-02;-2.076335877862595325e+00;-8.625954198473282375e-01
