-1.916015625000000167e-01;-1.724414062500000122e-01;9.611213378906251492e+00;-2.274809160305343525e+00;-9.923664122137404453e-01;-5.038167938931297218e-01
-1.963916015625000178e-01;-1.245410156250000150e-01;9.781259765625000213e+00;-2.320610687022900631e+00;-1.328244274809160297e+00;-5.114503816793892765e-01
-2.442919921875000289e-01;-1.580712890625000089e-01;9.704619140625000639e+00;-2.091603053435114656e+00;-1.450381679389312950e+00;-7.328244274809160297e-01
-1.484912109375000067e-01;-1.652563476562500244e-01;9.613608398437500924e+00;-2.297709923664122300e+00;-1.442748091603053506e+00;-5.267175572519083859e-01
-1.580712890625000089e-01;-1.963916015625000178e-01;9.735754394531250355e+00;-2.320610687022900631e+00;-1.694656488549618256e+00;-4.961832061068702227e-01
-1.628613281250000100e-01;-1.508862304687500211e-01;9.707014160156250071e+00;-2.351145038167938850e+00;-1.557251908396946494e+00;-5.419847328244274953e-01
-1.892065429687500022e-01;-1.532812500000000078e-01;9.618398437499999787e+00;-2.114503816793892987e+00;-1.427480916030534397e+00;-4.198473282442747867e-01
-1.365161132812500178e-01;-2.035766601562500056e-01;9.659113769531250782e+00;-2.198473282442748200e+00;-1.419847328244274731e+00;-5.419847328244274953e-01
-1.676513671875000111e-01;-1.460961914062500200e-01;9.656718750000001350e+00;-2.137404580152671763e+00;-1.305343511450381744e+00;-6.335877862595419296e-01
-1.460961914062500200e-01;-2.179467773437500089e-01;9.544152832031251421e+00;-2.320610687022900631e+00;-9.923664122137404453e-01;-6.030534351145038219e-01
-1.125659179687500122e-01;-1.987866210937500044e-01;9.611213378906251492e+00;-2.000000000000000000e+00;-9.770992366412213359e-01;-5.496183206106870500e-01
-1.317260742187500167e-01;-1.628613281250000100e-01;9.587263183593750071e+00;-2.045801526717557106e+00;-7.328244274809160297e-01;-6.717557251908397031e-01
-1.652563476562500244e-01;-2.083666992187500067e-01;9.599238281250000782e+00;-2.236641221374045863e+00;-5.648854961832061594e-01;-5.190839694656488312e-01
-2.203417968750000233e-01;-1.604663085937500233e-01;9.659113769531250782e+00;-2.091603053435114656e+00;-6.183206106870229313e-01;-7.175572519083969203e-01
-1.748364257812499989e-01;-8.861572265625000666e-02;9.613608398437500924e+00;-1.946564885496183228e+00;-4.885496183206106680e-01;-5.190839694656488312e-01
-2.347119140625000266e-01;-1.245410156250000150e-01;9.575288085937501137e+00;-2.022900763358778775e+00;-6.488549618320610390e-01;-4.961832061068702227e-01
-1.652563476562500244e-01;-1.652563476562500244e-01;9.671088867187501492e+00;-2.259541984732824638e+00;-7.938931297709923562e-01;-5.801526717557251578e-01
-2.897973632812499978e-01;-1.844165039062500011e-01;9.656718750000001350e+00;-2.190839694656488756e+00;-6.564885496183205937e-01;-7.328244274809160297e-01
-2.083666992187500067e-01;-1.125659179687500122e-01;9.632768554687499929e+00;-2.122137404580152875e+00;-1.099236641221374100e+00;-6.717557251908397031e-01
-2.610571289062499911e-01;-1.820214843750000144e-01;9.604028320312501421e+00;-2.083969465648854769e+00;-1.328244274809160297e+00;-5.343511450381679406e-01
-2.921923828125000400e-01;-1.868115234375000155e-01;9.668693847656250284e+00;-2.251908396946564750e+00;-1.702290076335877922e+00;-4.809160305343511688e-01
-2.323168945312500122e-01;-1.700463867187499978e-01;9.649533691406251279e+00;-2.137404580152671763e+00;-1.755725190839694694e+00;-5.038167938931297218e-01
-2.203417968750000233e-01;-1.700463867187499978e-01;9.620793457031250995e+00;-2.290076335877862412e+00;-1.564885496183206159e+00;-7.328244274809160297e-01
-2.083666992187500067e-01;-2.155517578125000222e-01;9.663903808593751421e+00;-2.297709923664122300e+00;-1.938931297709923562e+00;-4.503816793893129500e-01
-2.059716796875000200e-01;-9.819580078125000888e-02;9.546547851562500853e+00;-2.030534351145038219e+00;-1.740458015267175584e+00;-6.335877862595419296e-01
-1.796264648437500000e-01;-1.748364257812499989e-01;9.680668945312500995e+00;-2.244274809160305306e+00;-1.725190839694656475e+00;-6.488549618320610390e-01
-1.437011718750000056e-01;-1.173559570312500133e-01;9.594448242187500142e+00;-1.984732824427480891e+00;-1.641221374045801484e+00;-5.877862595419847125e-01
-1.269360351562500155e-01;-1.460961914062500200e-01;9.568103027343751066e+00;-2.335877862595419963e+00;-1.381679389312977069e+00;-4.961832061068702227e-01
-1.029858398437500100e-01;-1.293310546875000022e-01;9.661508789062500213e+00;-2.297709923664122300e+00;-1.374045801526717625e+00;-5.725190839694656031e-01
-6.706054687500000167e-02;-1.580712890625000089e-01;9.687854003906251066e+00;-2.129770992366412319e+00;-1.229007633587786197e+00;-5.267175572519083859e-01
-1.796264648437500000e-01;-1.173559570312500133e-01;9.589658203125001279e+00;-2.366412213740458181e+00;-8.931297709923664563e-01;-5.877862595419847125e-01
-6.227050781250000749e-02;-1.389111328125000044e-01;9.692644042968749929e+00;-2.244274809160305306e+00;-7.633587786259542485e-01;-6.488549618320610390e-01
-1.580712890625000089e-01;-1.149609375000000128e-01;9.702224121093751208e+00;-2.106870229007633544e+00;-7.786259541984732468e-01;-6.488549618320610390e-01
-1.796264648437500000e-01;-1.101708984375000117e-01;9.510622558593750497e+00;-2.389312977099236512e+00;-5.954198473282442672e-01;-5.572519083969466047e-01
-2.083666992187500067e-01;-1.556762695312500222e-01;9.620793457031250995e+00;-2.053435114503816994e+00;-4.656488549618320594e-01;-6.335877862595419296e-01
-1.772314453125000133e-01;-1.293310546875000022e-01;9.659113769531250782e+00;-2.282442748091602969e+00;-7.480916030534351391e-01;-5.801526717557251578e-01
-2.538720703125000311e-01;-1.532812500000000078e-01;9.642348632812501208e+00;-2.267175572519084081e+00;-5.877862595419847125e-01;-5.648854961832061594e-01
-2.155517578125000222e-01;-1.245410156250000150e-01;9.704619140625000639e+00;-2.274809160305343525e+00;-8.091603053435114656e-01;-6.870229007633588125e-01
-2.562670898437500178e-01;-1.317260742187500167e-01;9.685458984374999858e+00;-2.030534351145038219e+00;-1.083969465648854991e+00;-5.954198473282442672e-01
-2.802172851562499956e-01;-1.580712890625000089e-01;9.575288085937501137e+00;-2.335877862595419963e+00;-1.091603053435114434e+00;-6.183206106870229313e-01
-2.490820312500000300e-01;-1.987866210937500044e-01;9.740544433593750995e+00;-2.290076335877862412e+00;-1.312977099236641187e+00;-5.572519083969466047e-01
-2.897973632812499978e-01;-1.628613281250000100e-01;9.635163574218751137e+00;-2.259541984732824638e+00;-1.404580152671755622e+00;-4.809160305343511688e-01
-1.939965820312500033e-01;-7.424560546875000333e-02;9.604028320312501421e+00;-2.091603053435114656e+00;-1.480916030534351169e+00;-5.877862595419847125e-01
-2.155517578125000222e-01;-1.580712890625000089e-01;9.649533691406251279e+00;-2.114503816793892987e+00;-1.587786259541984712e+00;-6.641221374045801484e-01
-2.179467773437500089e-01;-1.987866210937500044e-01;9.592053222656250711e+00;-2.053435114503816994e+00;-1.557251908396946494e+00;-8.015267175572519109e-01
-1.317260742187500167e-01;-1.077758789062500111e-01;9.570498046875000497e+00;-2.137404580152671763e+00;-1.419847328244274731e+00;-4.809160305343511688e-01
-1.484912109375000067e-01;-1.676513671875000111e-01;9.673483886718750924e+00;-2.290076335877862412e+00;-1.534351145038167941e+00;-7.328244274809160297e-01
-4.790039062500000416e-02;-1.748364257812499989e-01;9.707014160156250071e+00;-2.328244274809160519e+00;-1.389312977099236734e+00;-6.412213740458014843e-01
-1.173559570312500133e-01;-1.125659179687500122e-01;9.565708007812499858e+00;-2.167938931297709981e+00;-1.305343511450381744e+00;-6.793893129770992578e-01
-1.365161132812500178e-01;-1.484912109375000067e-01;9.613608398437500924e+00;-2.038167938931297662e+00;-1.160305343511450316e+00;-5.648854961832061594e-01
-1.580712890625000089e-01;-2.011816406250000189e-01;9.675878906250000355e+00;-2.129770992366412319e+00;-1.145038167938931206e+00;-5.725190839694656031e-01
-1.532812500000000078e-01;-1.748364257812499989e-01;9.611213378906251492e+00;-2.328244274809160519e+00;-9.541984732824427828e-01;-5.725190839694656031e-01
-2.323168945312500122e-01;-1.484912109375000067e-01;9.678273925781249787e+00;-2.129770992366412319e+00;-1.000000000000000000e+00;-5.801526717557251578e-01
-2.155517578125000222e-01;-1.365161132812500178e-01;9.604028320312501421e+00;-1.977099236641221447e+00;-1.000000000000000000e+00;-6.106870229007633766e-01
-1.820214843750000144e-01;-1.389111328125000044e-01;9.604028320312501421e+00;-2.259541984732824638e+00;-9.694656488549617812e-01;-5.419847328244274953e-01
-2.442919921875000289e-01;-1.269360351562500155e-01;9.560917968750000995e+00;-2.000000000000000000e+00;-1.137404580152671763e+00;-6.106870229007633766e-01
-2.107617187500000211e-01;-7.903564453125000444e-02;9.642348632812501208e+00;-2.137404580152671763e+00;-1.312977099236641187e+00;-6.106870229007633766e-01
-2.586621093750000044e-01;-1.365161132812500178e-01;9.666298828125000853e+00;-2.221374045801526531e+00;-1.389312977099236734e+00;-5.496183206106870500e-01
-2.275268554687500111e-01;-1.652563476562500244e-01;9.728569335937500284e+00;-2.122137404580152875e+00;-1.404580152671755622e+00;-6.259541984732824860e-01
-1.580712890625000089e-01;-1.173559570312500133e-01;9.704619140625000639e+00;-2.419847328244274731e+00;-1.595419847328244378e+00;-4.961832061068702227e-01
-1.772314453125000133e-01;-9.101074218750000722e-02;9.678273925781249787e+00;-2.435114503816794063e+00;-1.641221374045801484e+00;-5.572519083969466047e-01
-2.203417968750000233e-01;-1.724414062500000122e-01;9.611213378906251492e+00;-2.236641221374045863e+00;-1.366412213740457959e+00;-4.885496183206106680e-01
-1.508862304687500211e-01;-2.155517578125000222e-01;9.704619140625000639e+00;-2.297709923664122300e+00;-1.625954198473282375e+00;-6.030534351145038219e-01
-1.413061523437500189e-01;-2.011816406250000189e-01;9.570498046875000497e+00;-2.282442748091602969e+00;-1.236641221374045863e+00;-7.862595419847328015e-01
-2.035766601562500056e-01;-1.652563476562500244e-01;9.714199218750000142e+00;-2.129770992366412319e+00;-1.206106870229007644e+00;-5.572519083969466047e-01
-9.819580078125000888e-02;-1.796264648437500000e-01;9.690249023437500497e+00;-2.251908396946564750e+00;-1.267175572519083859e+00;-6.870229007633588125e-01
-1.173559570312500133e-01;-1.916015625000000167e-01;9.592053222656250711e+00;-2.099236641221374100e+00;-7.862595419847328015e-01;-5.877862595419847125e-01
-2.275268554687500111e-01;-1.724414062500000122e-01;9.750124511718750497e+00;-2.320610687022900631e+00;-9.160305343511450094e-01;-6.259541984732824860e-01
-1.532812500000000078e-01;-1.652563476562500244e-01;9.596843261718751350e+00;-2.221374045801526531e+00;-9.007633587786259000e-01;-6.870229007633588125e-01
-1.772314453125000133e-01;-1.844165039062500011e-01;9.613608398437500924e+00;-2.221374045801526531e+00;-4.045801526717557328e-01;-5.572519083969466047e-01
-1.556762695312500222e-01;-1.508862304687500211e-01;9.721384277343750213e+00;-2.167938931297709981e+00;-6.870229007633588125e-01;-6.946564885496183672e-01
-1.556762695312500222e-01;-1.604663085937500233e-01;9.613608398437500924e+00;-2.160305343511450538e+00;-4.045801526717557328e-01;-4.427480916030534508e-01
-2.035766601562500056e-01;-1.652563476562500244e-01;9.560917968750000995e+00;-2.229007633587786419e+00;-5.877862595419847125e-01;-5.267175572519083859e-01
-2.179467773437500089e-01;-1.652563476562500244e-01;9.671088867187501492e+00;-1.969465648854961781e+00;-4.427480916030534508e-01;-6.106870229007633766e-01
-2.083666992187500067e-01;-1.556762695312500222e-01;9.666298828125000853e+00;-2.259541984732824638e+00;-8.931297709923664563e-01;-4.351145038167938961e-01
