1.000000000000000021e-02;5.987548828125000000e-01;2.430944824218750355e+00;8.557404785156251137e+00;1.664122137404580259e+00;-2.022900763358778775e+00;-9.465648854961832281e-01
1.000000000000000021e-02;5.867797851562500666e-01;2.392624511718750124e+00;8.514294433593750711e+00;1.961832061068702338e+00;-1.748091603053435028e+00;-1.198473282442748200e+00
1.000000000000000021e-02;6.131250000000000311e-01;2.351909179687500018e+00;8.507109375000000639e+00;1.793893129770992356e+00;-1.900763358778625900e+00;-9.083969465648854547e-01
1.000000000000000021e-02;5.724096679687500355e-01;2.438129882812499982e+00;8.631650390625001279e+00;2.366412213740458070e-01;-2.549618320610687050e+00;-9.770992366412213359e-01
1.000000000000000021e-02;5.700146484375000488e-01;2.488425292968750036e+00;8.547824707031249858e+00;-1.236641221374045863e+00;-1.717557251908397031e+00;-6.106870229007633766e-01
1.000000000000000021e-02;5.963598632812500133e-01;2.409389648437500142e+00;8.550219726562501066e+00;-1.282442748091602969e+00;-5.419847328244274953e-01;-6.641221374045801484e-01
1.000000000000000021e-02;5.580395507812500044e-01;2.387834472656250373e+00;8.571774902343751279e+00;1.793893129770992356e+00;-2.595419847328244156e-01;-7.938931297709923562e-01
1.000000000000000021e-02;5.364843750000000133e-01;2.363884277343750284e+00;8.650810546875000284e+00;3.099236641221374100e+00;-3.480916030534351169e+00;-1.320610687022900853e+00
1.000000000000000021e-02;6.155200195312500178e-01;2.433339843750000231e+00;8.552614746093750497e+00;1.862595419847328237e+00;-4.396946564885496400e+00;-1.213740458015267087e+00
1.000000000000000021e-02;5.484594726562500577e-01;2.447709960937500373e+00;8.454418945312500711e+00;1.145038167938931206e+00;-1.549618320610687050e+00;-9.618320610687023375e-01
1.000000000000000021e-02;5.269042968750000666e-01;2.433339843750000231e+00;8.444838867187501208e+00;-1.526717557251908441e-01;-3.587786259541984601e-01;-5.725190839694656031e-01
1.000000000000000021e-02;6.059399414062500711e-01;2.450104980468750249e+00;8.602910156250000995e+00;-5.419847328244274953e-01;-1.145038167938931206e+00;-5.572519083969466047e-01
1.000000000000000021e-02;5.556445312500000178e-01;2.351909179687500018e+00;8.636440429687500142e+00;3.816793893129771104e-02;-2.412213740458015288e+00;-6.793893129770992578e-01
1.000000000000000021e-02;5.748046875000000222e-01;2.406994628906250266e+00;8.643625488281250213e+00;8.015267175572519109e-01;-2.488549618320610612e+00;-9.160305343511450094e-01
1.000000000000000021e-02;5.173242187500000089e-01;2.399809570312500195e+00;8.602910156250000995e+00;1.770992366412213803e+00;-1.396946564885496178e+00;-7.175572519083969203e-01
1.000000000000000021e-02;5.436694335937500844e-01;2.390229492187500249e+00;8.540639648437499787e+00;2.068702290076335881e+00;-1.946564885496183228e+00;-1.045801526717557328e+00
1.000000000000000021e-02;4.813989257812500422e-01;2.397414550781250320e+00;8.447233886718750639e+00;1.305343511450381744e+00;-2.656488549618320594e+00;-1.068702290076335881e+00
1.000000000000000021e-02;5.676196289062500622e-01;2.459685058593750195e+00;8.526269531250001421e+00;5.725190839694656031e-01;-1.923664122137404675e+00;-9.541984732824427828e-01
1.000000000000000021e-02;5.724096679687500355e-01;2.440524902343750302e+00;8.471184082031250284e+00;2.213740458015267254e-01;-1.396946564885496178e+00;-8.702290076335877922e-01
1.000000000000000021e-02;5.460644531250000711e-01;2.361489257812499964e+00;8.543034667968750995e+00;7.633587786259542207e-02;-1.458015267175572616e+00;-6.564885496183205937e-01
1.000000000000000021e-02;5.604345703124999911e-01;2.371069335937500355e+00;8.511899414062501279e+00;3.435114503816794063e-01;-2.015267175572518887e+00;-7.633587786259542485e-01
1.000000000000000021e-02;5.628295898437500888e-01;2.428549804687500036e+00;8.612490234375000497e+00;7.328244274809160297e-01;-2.061068702290076438e+00;-1.000000000000000000e+00
1.000000000000000021e-02;5.556445312500000178e-01;2.390229492187500249e+00;8.523874511718750213e+00;1.190839694656488534e+00;-1.740458015267175584e+00;-9.770992366412213359e-01
1.000000000000000021e-02;5.843847656250000799e-01;2.397414550781250320e+00;8.509504394531250071e+00;1.374045801526717625e+00;-1.893129770992366456e+00;-1.091603053435114434e+00
1.000000000000000021e-02;5.843847656250000799e-01;2.390229492187500249e+00;8.578959960937501350e+00;1.519083969465648831e+00;-2.236641221374045863e+00;-9.618320610687023375e-01
1.000000000000000021e-02;5.245092773437500799e-01;2.452500000000000124e+00;8.511899414062501279e+00;3.816793893129771242e-01;-2.297709923664122300e+00;-7.251908396946564750e-01
0.000000000000000000e+00;5.963598632812500133e-01;2.426154785156250160e+00;8.497529296875001137e+00;-4.045801526717557328e-01;-2.076335877862595325e+00;-7.328244274809160297e-01
0.000000000000000000e+00;5.508544921875000444e-01;2.454895019531250000e+00;8.507109375000000639e+00;-6.106870229007633766e-01;-1.053435114503816772e+00;-6.717557251908397031e-01
1.000000000000000021e-02;5.652246093750000755e-01;2.402204589843750071e+00;8.598120117187500355e+00;5.038167938931297218e-01;-9.770992366412213359e-01;-8.244274809160305750e-01
1.000000000000000021e-02;5.436694335937500844e-01;2.318378906249999982e+00;8.574169921875000711e+00;2.366412213740458181e+00;-2.091603053435114656e+00;-1.145038167938931206e+00
1.000000000000000021e-02;5.197192382812499956e-01;2.507585449218750373e+00;8.555009765624999929e+00;2.030534351145038219e+00;-3.549618320610687050e+00;-1.320610687022900853e+00
1.000000000000000021e-02;6.083349609375000577e-01;2.488425292968750036e+00;8.471184082031250284e+00;4.503816793893129500e-01;-1.679389312977099147e+00;-7.633587786259542485e-01
0.000000000000000000e+00;6.131250000000000311e-01;2.406994628906250266e+00;8.634045410156250711e+00;3.053435114503816675e-02;-6.870229007633588125e-01;-4.809160305343511688e-01
1.000000000000000021e-02;6.131250000000000311e-01;2.416574707031250213e+00;8.507109375000000639e+00;-1.832061068702290074e-01;-1.022900763358778553e+00;-8.091603053435114656e-01
1.000000000000000021e-02;5.676196289062500622e-01;2.409389648437500142e+00;8.555009765624999929e+00;5.267175572519083859e-01;-2.106870229007633544e+00;-8.320610687022901297e-01
1.000000000000000021e-02;5.748046875000000222e-01;2.373464355468750231e+00;8.499924316406250568e+00;1.305343511450381744e+00;-2.572519083969465825e+00;-1.015267175572519109e+00
