1.000000000000000021e-02;1.000000000000000000e+03;4.060000000000000000e+03;1.429200000000000000e+04;2.180000000000000000e+02;-2.650000000000000000e+02;-1.240000000000000000e+02;-3.632000000000000000e+03
1.000000000000000021e-02;9.800000000000000000e+02;3.996000000000000000e+03;1.422000000000000000e+04;2.570000000000000000e+02;-2.290000000000000000e+02;-1.570000000000000000e+02;-3.584000000000000000e+03
1.000000000000000021e-02;1.024000000000000000e+03;3.928000000000000000e+03;1.420800000000000000e+04;2.350000000000000000e+02;-2.490000000000000000e+02;-1.190000000000000000e+02;-3.584000000000000000e+03
1.000000000000000021e-02;9.560000000000000000e+02;4.072000000000000000e+03;1.441600000000000000e+04;3.100000000000000000e+01;-3.340000000000000000e+02;-1.280000000000000000e+02;-3.600000000000000000e+03
1.000000000000000021e-02;9.520000000000000000e+02;4.156000000000000000e+03;1.427600000000000000e+04;-1.620000000000000000e+02;-2.250000000000000000e+02;-8.000000000000000000e+01;-3.600000000000000000e+03
1.000000000000000021e-02;9.960000000000000000e+02;4.024000000000000000e+03;1.428000000000000000e+04;-1.680000000000000000e+02;-7.100000000000000000e+01;-8.700000000000000000e+01;-3.600000000000000000e+03
1.000000000000000021e-02;9.320000000000000000e+02;3.988000000000000000e+03;1.431600000000000000e+04;2.350000000000000000e+02;-3.400000000000000000e+01;-1.040000000000000000e+02;-3.632000000000000000e+03
1.000000000000000021e-02;8.960000000000000000e+02;3.948000000000000000e+03;1.444800000000000000e+04;4.060000000000000000e+02;-4.560000000000000000e+02;-1.730000000000000000e+02;-3.568000000000000000e+03
1.000000000000000021e-02;1.028000000000000000e+03;4.064000000000000000e+03;1.428400000000000000e+04;2.440000000000000000e+02;-5.760000000000000000e+02;-1.590000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;9.160000000000000000e+02;4.088000000000000000e+03;1.412000000000000000e+04;1.500000000000000000e+02;-2.030000000000000000e+02;-1.260000000000000000e+02;-3.600000000000000000e+03
1.000000000000000021e-02;8.800000000000000000e+02;4.064000000000000000e+03;1.410400000000000000e+04;-2.000000000000000000e+01;-4.700000000000000000e+01;-7.500000000000000000e+01;-3.584000000000000000e+03
1.000000000000000021e-02;1.012000000000000000e+03;4.092000000000000000e+03;1.436800000000000000e+04;-7.100000000000000000e+01;-1.500000000000000000e+02;-7.300000000000000000e+01;-3.600000000000000000e+03
1.000000000000000021e-02;9.280000000000000000e+02;3.928000000000000000e+03;1.442400000000000000e+04;5.000000000000000000e+00;-3.160000000000000000e+02;-8.900000000000000000e+01;-3.568000000000000000e+03
1.000000000000000021e-02;9.600000000000000000e+02;4.020000000000000000e+03;1.443600000000000000e+04;1.050000000000000000e+02;-3.260000000000000000e+02;-1.200000000000000000e+02;-3.600000000000000000e+03
1.000000000000000021e-02;8.640000000000000000e+02;4.008000000000000000e+03;1.436800000000000000e+04;2.320000000000000000e+02;-1.830000000000000000e+02;-9.400000000000000000e+01;-3.600000000000000000e+03
1.000000000000000021e-02;9.080000000000000000e+02;3.992000000000000000e+03;1.426400000000000000e+04;2.710000000000000000e+02;-2.550000000000000000e+02;-1.370000000000000000e+02;-3.600000000000000000e+03
1.000000000000000021e-02;8.040000000000000000e+02;4.004000000000000000e+03;1.410800000000000000e+04;1.710000000000000000e+02;-3.480000000000000000e+02;-1.400000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;9.480000000000000000e+02;4.108000000000000000e+03;1.424000000000000000e+04;7.500000000000000000e+01;-2.520000000000000000e+02;-1.250000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;9.560000000000000000e+02;4.076000000000000000e+03;1.414800000000000000e+04;2.900000000000000000e+01;-1.830000000000000000e+02;-1.140000000000000000e+02;-3.600000000000000000e+03
1.000000000000000021e-02;9.120000000000000000e+02;3.944000000000000000e+03;1.426800000000000000e+04;1.000000000000000000e+01;-1.910000000000000000e+02;-8.600000000000000000e+01;-3.632000000000000000e+03
1.000000000000000021e-02;9.360000000000000000e+02;3.960000000000000000e+03;1.421600000000000000e+04;4.500000000000000000e+01;-2.640000000000000000e+02;-1.000000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;9.400000000000000000e+02;4.056000000000000000e+03;1.438400000000000000e+04;9.600000000000000000e+01;-2.700000000000000000e+02;-1.310000000000000000e+02;-3.600000000000000000e+03
1.000000000000000021e-02;9.280000000000000000e+02;3.992000000000000000e+03;1.423600000000000000e+04;1.560000000000000000e+02;-2.280000000000000000e+02;-1.280000000000000000e+02;-3.600000000000000000e+03
1.000000000000000021e-02;9.760000000000000000e+02;4.004000000000000000e+03;1.421200000000000000e+04;1.800000000000000000e+02;-2.480000000000000000e+02;-1.430000000000000000e+02;-3.600000000000000000e+03
1.000000000000000021e-02;9.760000000000000000e+02;3.992000000000000000e+03;1.432800000000000000e+04;1.990000000000000000e+02;-2.930000000000000000e+02;-1.260000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;8.760000000000000000e+02;4.096000000000000000e+03;1.421600000000000000e+04;5.000000000000000000e+01;-3.010000000000000000e+02;-9.500000000000000000e+01;-3.600000000000000000e+03
0.000000000000000000e+00;9.960000000000000000e+02;4.052000000000000000e+03;1.419200000000000000e+04;-5.300000000000000000e+01;-2.720000000000000000e+02;-9.600000000000000000e+01;-3.600000000000000000e+03
0.000000000000000000e+00;9.200000000000000000e+02;4.100000000000000000e+03;1.420800000000000000e+04;-8.000000000000000000e+01;-1.380000000000000000e+02;-8.800000000000000000e+01;-3.584000000000000000e+03
1.000000000000000021e-02;9.440000000000000000e+02;4.012000000000000000e+03;1.436000000000000000e+04;6.600000000000000000e+01;-1.280000000000000000e+02;-1.080000000000000000e+02;-3.584000000000000000e+03
1.000000000000000021e-02;9.080000000000000000e+02;3.872000000000000000e+03;1.432000000000000000e+04;3.100000000000000000e+02;-2.740000000000000000e+02;-1.500000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;8.680000000000000000e+02;4.188000000000000000e+03;1.428800000000000000e+04;2.660000000000000000e+02;-4.650000000000000000e+02;-1.730000000000000000e+02;-3.632000000000000000e+03
1.000000000000000021e-02;1.016000000000000000e+03;4.156000000000000000e+03;1.414800000000000000e+04;5.900000000000000000e+01;-2.200000000000000000e+02;-1.000000000000000000e+02;-3.648000000000000000e+03
0.000000000000000000e+00;1.024000000000000000e+03;4.020000000000000000e+03;1.442000000000000000e+04;4.000000000000000000e+00;-9.000000000000000000e+01;-6.300000000000000000e+01;-3.616000000000000000e+03
1.000000000000000021e-02;1.024000000000000000e+03;4.036000000000000000e+03;1.420800000000000000e+04;-2.400000000000000000e+01;-1.340000000000000000e+02;-1.060000000000000000e+02;-3.600000000000000000e+03
1.000000000000000021e-02;9.480000000000000000e+02;4.024000000000000000e+03;1.428800000000000000e+04;6.900000000000000000e+01;-2.760000000000000000e+02;-1.090000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;9.600000000000000000e+02;3.964000000000000000e+03;1.419600000000000000e+04;1.710000000000000000e+02;-3.370000000000000000e+02;-1.330000000000000000e+02;-3.584000000000000000e+03
1.000000000000000021e-02;9.680000000000000000e+02;4.096000000000000000e+03;1.428000000000000000e+04;2.130000000000000000e+02;-2.680000000000000000e+02;-1.350000000000000000e+02;-3.568000000000000000e+03
1.000000000000000021e-02;9.520000000000000000e+02;4.116000000000000000e+03;1.425200000000000000e+04;1.580000000000000000e+02;-2.340000000000000000e+02;-1.050000000000000000e+02;-3.584000000000000000e+03
1.000000000000000021e-02;1.004000000000000000e+03;4.084000000000000000e+03;1.440000000000000000e+04;8.100000000000000000e+01;-2.770000000000000000e+02;-1.090000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;9.280000000000000000e+02;3.976000000000000000e+03;1.400800000000000000e+04;5.200000000000000000e+01;-2.210000000000000000e+02;-1.140000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;1.000000000000000000e+03;4.008000000000000000e+03;1.427200000000000000e+04;6.900000000000000000e+01;-2.110000000000000000e+02;-1.000000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;8.280000000000000000e+02;4.084000000000000000e+03;1.434000000000000000e+04;7.400000000000000000e+01;-2.710000000000000000e+02;-1.140000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;1.004000000000000000e+03;3.980000000000000000e+03;1.402400000000000000e+04;1.050000000000000000e+02;-2.420000000000000000e+02;-1.160000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;9.600000000000000000e+02;4.012000000000000000e+03;1.420800000000000000e+04;1.010000000000000000e+02;-2.600000000000000000e+02;-1.250000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;9.480000000000000000e+02;3.964000000000000000e+03;1.433200000000000000e+04;1.410000000000000000e+02;-2.430000000000000000e+02;-1.210000000000000000e+02;-3.600000000000000000e+03
1.000000000000000021e-02;8.880000000000000000e+02;4.008000000000000000e+03;1.422400000000000000e+04;2.080000000000000000e+02;-2.310000000000000000e+02;-1.130000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;9.640000000000000000e+02;4.052000000000000000e+03;1.425600000000000000e+04;1.460000000000000000e+02;-2.860000000000000000e+02;-1.330000000000000000e+02;-3.616000000000000000e+03
1.000000000000000021e-02;1.076000000000000000e+03;4.008000000000000000e+03;1.414800000000000000e+04;6.300000000000000000e+01;-2.790000000000000000e+02;-1.420000000000000000e+02;-3.584000000000000000e+03
